in s,C1 in V
-5.942352E-04,-1.75781E-04
-5.942304E-04,-5.05859E-03
-5.942256E-04,-1.75781E-04
-5.942208E-04,4.70703E-03
-5.942160E-04,4.70703E-03
-5.942112E-04,1.44727E-02
-5.942064E-04,-1.75781E-04
-5.942016E-04,1.44727E-02
-5.941968E-04,-1.48242E-02
-5.941920E-04,-1.75781E-04
-5.941872E-04,9.58984E-03
-5.941824E-04,-1.48242E-02
-5.941776E-04,-1.48242E-02
-5.941728E-04,-1.75781E-04
-5.941680E-04,4.70703E-03
-5.941632E-04,9.58984E-03
-5.941584E-04,-5.05859E-03
-5.941536E-04,-1.75781E-04
-5.941488E-04,9.58984E-03
-5.941440E-04,-1.75781E-04
-5.941392E-04,-5.05859E-03
-5.941344E-04,4.70703E-03
-5.941296E-04,4.70703E-03
-5.941248E-04,-5.05859E-03
-5.941200E-04,-9.94141E-03
-5.941152E-04,-1.75781E-04
-5.941104E-04,9.58984E-03
-5.941056E-04,4.70703E-03
-5.941008E-04,-9.94141E-03
-5.940960E-04,-1.75781E-04
-5.940912E-04,-5.05859E-03
-5.940864E-04,-5.05859E-03
-5.940816E-04,-1.75781E-04
-5.940768E-04,-1.75781E-04
-5.940720E-04,9.58984E-03
-5.940672E-04,4.70703E-03
-5.940624E-04,-5.05859E-03
-5.940576E-04,-1.75781E-04
-5.940528E-04,-5.05859E-03
-5.940480E-04,9.58984E-03
-5.940432E-04,4.70703E-03
-5.940384E-04,-1.75781E-04
-5.940336E-04,1.44727E-02
-5.940288E-04,9.58984E-03
-5.940240E-04,-9.94141E-03
-5.940192E-04,1.44727E-02
-5.940144E-04,9.58984E-03
-5.940096E-04,-9.94141E-03
-5.940048E-04,-5.05859E-03
-5.940000E-04,-5.05859E-03
-5.939952E-04,9.58984E-03
-5.939904E-04,9.58984E-03
-5.939856E-04,-1.75781E-04
-5.939808E-04,-9.94141E-03
-5.939760E-04,9.58984E-03
-5.939712E-04,-9.94141E-03
-5.939664E-04,-1.75781E-04
-5.939616E-04,1.44727E-02
-5.939568E-04,4.70703E-03
-5.939520E-04,9.58984E-03
-5.939472E-04,-1.75781E-04
-5.939424E-04,9.58984E-03
-5.939376E-04,4.70703E-03
-5.939328E-04,-1.75781E-04
-5.939280E-04,-5.05859E-03
-5.939232E-04,-1.75781E-04
-5.939184E-04,4.70703E-03
-5.939136E-04,1.44727E-02
-5.939088E-04,-1.75781E-04
-5.939040E-04,1.44727E-02
-5.938992E-04,4.70703E-03
-5.938944E-04,-9.94141E-03
-5.938896E-04,4.70703E-03
-5.938848E-04,9.58984E-03
-5.938800E-04,4.70703E-03
-5.938752E-04,4.70703E-03
-5.938704E-04,-1.75781E-04
-5.938656E-04,9.58984E-03
-5.938608E-04,-1.75781E-04
-5.938560E-04,4.70703E-03
-5.938512E-04,-9.94141E-03
-5.938464E-04,-1.75781E-04
-5.938416E-04,1.44727E-02
-5.938368E-04,-9.94141E-03
-5.938320E-04,-1.48242E-02
-5.938272E-04,-1.48242E-02
-5.938224E-04,-1.75781E-04
-5.938176E-04,9.58984E-03
-5.938128E-04,-5.05859E-03
-5.938080E-04,-1.75781E-04
-5.938032E-04,4.70703E-03
-5.937984E-04,4.70703E-03
-5.937936E-04,-1.75781E-04
