tau = 4min

Point Number 	 Temperature 
 7222 	 50.395975 
 7223 	 50.361858 
 7224 	 50.703029 
 7225 	 50.310682 
 7226 	 50.634795 
 7227 	 50.259506 
 7228 	 50.566560 
 7229 	 50.242448 
 7230 	 50.566560 
 7231 	 50.191272 
 7232 	 50.549502 
 7233 	 50.123038 
 7234 	 50.447151 
 7235 	 50.105980 
 7236 	 50.071862 
 7237 	 50.071862 
 7238 	 50.447151 
 7239 	 50.003628 
 7240 	 50.430092 
 7241 	 50.003628 
 7242 	 49.952453 
 7243 	 50.259506 
 7244 	 49.867160 
 7245 	 49.884218 
 7246 	 49.850101 
 7247 	 50.208331 
 7248 	 49.815984 
 7249 	 50.174214 
 7250 	 50.157155 
 7251 	 49.747750 
 7252 	 50.276565 
 7253 	 49.713633 
 7254 	 49.696574 
 7255 	 50.020687 
 7256 	 49.628340 
 7257 	 49.935394 
 7258 	 49.594223 
 7259 	 49.594223 
 7260 	 49.935394 
 7261 	 49.543047 
 7262 	 49.935394 
 7263 	 49.491872 
 7264 	 49.833043 
 7265 	 49.423638 
 7266 	 49.730691 
 7267 	 49.713633 
 7268 	 49.355403 
 7269 	 49.764809 
 7270 	 49.304228 
 7271 	 49.645399 
 7272 	 49.287169 
 7273 	 49.253052 
 7274 	 49.525989 
 7275 	 49.235993 
 7276 	 49.508930 
 7277 	 49.150701 
 7278 	 49.406579 
 7279 	 49.116584 
 7280 	 49.082467 
 7281 	 49.031291 
 7282 	 49.406579 
 7283 	 49.372462 
 7284 	 48.963057 
 7285 	 49.304228 
 7286 	 48.928940 
 7287 	 48.945998 
 7288 	 48.911881 
 7289 	 48.860705 
 7290 	 48.860705 
 7291 	 49.270111 
 7292 	 48.826588 
 7293 	 48.792471 
 7294 	 49.116584 
 7295 	 48.724237 
 7296 	 49.099525 
 7297 	 49.099525 
 7298 	 48.690120 
 7299 	 48.638944 
 7300 	 48.945998 
 7301 	 48.894823 
 7302 	 48.587769 
 7303 	 48.587769 
 7304 	 48.553652 
 7305 	 48.860705 
 7306 	 48.434242 
 7307 	 48.485417 
 7308 	 48.877764 
 7309 	 48.451300 
 7310 	 48.792471 
 7311 	 48.383066 
 7312 	 48.724237 
 7313 	 48.604827 
 7314 	 48.297773 
 7315 	 48.297773 
 7316 	 48.263656 
 7317 	 48.621886 
 7318 	 48.195422 
 7319 	 48.587769 
 7320 	 48.519534 
 7321 	 48.553652 
 7322 	 48.144246 
 7323 	 48.110129 
 7324 	 48.093071 
 7325 	 48.076012 
 7326 	 48.007778 
 7327 	 48.024837 
 7328 	 48.024837 
 7329 	 48.314832 
 7330 	 47.956602 
 7331 	 47.939544 
 7332 	 47.888368 
 7333 	 48.297773 
 7334 	 47.854251 
 7335 	 47.854251 
 7336 	 48.246598 
 7337 	 48.161305 
 7338 	 47.768958 
 7339 	 47.768958 
 7340 	 47.786017 
 7341 	 48.110129 
 7342 	 48.007778 
 7343 	 47.700724 
 7344 	 47.666607 
 7345 	 47.615432 
 7346 	 47.632490 
 7347 	 47.547197 
 7348 	 47.547197 
 7349 	 47.905427 
 7350 	 47.513080 
 7351 	 47.905427 
 7352 	 47.888368 
 7353 	 47.820134 
 7354 	 47.820134 
 7355 	 47.393670 
 7356 	 47.376612 
 7357 	 47.359553 
 7358 	 47.700724 
 7359 	 47.291319 
 7360 	 47.308378 
 7361 	 47.751900 
 7362 	 47.274261 
 7363 	 47.206026 
 7364 	 47.206026 
 7365 	 47.717783 
 7366 	 47.137792 
 7367 	 47.137792 
 7368 	 47.496022 
 7369 	 47.410729 
 7370 	 47.069558 
 7371 	 47.035441 
 7372 	 47.001324 
 7373 	 47.359553 
 7374 	 47.342495 
 7375 	 46.933090 
 7376 	 47.240144 
 7377 	 46.898973 
 7378 	 46.881914 
 7379 	 47.393670 
 7380 	 46.864856 
 7381 	 47.206026 
 7382 	 47.120734 
 7383 	 46.745446 
 7384 	 47.137792 
 7385 	 46.728387 
 7386 	 46.711329 
 7387 	 47.052500 
 7388 	 47.018383 
 7389 	 47.018383 
 7390 	 46.591919 
 7391 	 46.950148 
 7392 	 46.557802 
 7393 	 46.898973 
 7394 	 46.523685 
 7395 	 46.489568 
 7396 	 46.881914 
 7397 	 46.813680 
 7398 	 46.404275 
 7399 	 46.489568 
 7400 	 46.762504 
 7401 	 46.318982 
 7402 	 46.336041 
 7403 	 46.301924 
 7404 	 46.643095 
 7405 	 46.489568 
 7406 	 46.250748 
 7407 	 46.455451 
 7408 	 46.557802 
 7409 	 46.148397 
 7410 	 46.540743 
 7411 	 46.131338 
 7412 	 46.489568 
 7413 	 46.097221 
 7414 	 46.387216 
 7415 	 46.404275 
 7416 	 46.028987 
 7417 	 45.960753 
 7418 	 46.267807 
 7419 	 45.960753 
 7420 	 45.943694 
 7421 	 46.267807 
 7422 	 45.875460 
 7423 	 45.858402 
 7424 	 45.841343 
 7425 	 46.165455 
 7426 	 46.182514 
 7427 	 46.131338 
 7428 	 45.773109 
 7429 	 46.011928 
 7430 	 45.721933 
 7431 	 45.653699 
 7432 	 46.165455 
 7433 	 45.602523 
 7434 	 45.960753 
 7435 	 45.585465 
 7436 	 45.602523 
 7437 	 45.551348 
 7438 	 45.517231 
 7439 	 45.500172 
 7440 	 45.466055 
 7441 	 45.858402 
 7442 	 45.773109 
 7443 	 45.790167 
 7444 	 45.397821 
 7445 	 45.363704 
 7446 	 45.346645 
 7447 	 45.636641 
 7448 	 45.278411 
 7449 	 45.619582 
 7450 	 45.636641 
 7451 	 45.244294 
 7452 	 45.619582 
 7453 	 45.568406 
 7454 	 45.585465 
 7455 	 45.466055 
 7456 	 45.141943 
 7457 	 45.107826 
 7458 	 45.073709 
 7459 	 45.073709 
 7460 	 45.431938 
 7461 	 45.039592 
 7462 	 45.005475 
 7463 	 45.380762 
 7464 	 45.380762 
 7465 	 45.380762 
 7466 	 45.278411 
 7467 	 44.920182 
 7468 	 44.937240 
 7469 	 44.851948 
 7470 	 44.834889 
 7471 	 44.817831 
 7472 	 44.800772 
 7473 	 44.766655 
 7474 	 44.749596 
 7475 	 44.732538 
 7476 	 44.698421 
 7477 	 44.681362 
 7478 	 44.664304 
 7479 	 44.630187 
 7480 	 44.664304 
 7481 	 44.954299 
 7482 	 44.596070 
 7483 	 44.596070 
 7484 	 44.544894 
 7485 	 44.851948 
 7486 	 44.476660 
 7487 	 44.886065 
 7488 	 44.869006 
 7489 	 44.425484 
 7490 	 44.425484 
 7491 	 44.732538 
 7492 	 44.425484 
 7493 	 44.357250 
 7494 	 44.374309 
 7495 	 44.630187 
 7496 	 44.323133 
 7497 	 44.271957 
 7498 	 44.254899 
 7499 	 44.613128 
 7500 	 44.630187 
 7501 	 44.186665 
 7502 	 44.118431 
 7503 	 44.527835 
 7504 	 44.544894 
 7505 	 44.544894 
 7506 	 44.510777 
 7507 	 44.374309 
 7508 	 44.391367 
 7509 	 44.050196 
 7510 	 44.340192 
 7511 	 44.016079 
 7512 	 43.981962 
 7513 	 43.981962 
 7514 	 44.237840 
 7515 	 44.237840 
 7516 	 43.913728 
 7517 	 44.220782 
 7518 	 43.845494 
 7519 	 44.186665 
 7520 	 43.828435 
 7521 	 43.811377 
 7522 	 43.811377 
 7523 	 43.794318 
 7524 	 43.743143 
 7525 	 44.101372 
 7526 	 43.691967 
 7527 	 44.084313 
 7528 	 44.067255 
 7529 	 44.050196 
 7530 	 43.640791 
 7531 	 44.016079 
 7532 	 43.606674 
 7533 	 43.555499 
 7534 	 43.538440 
 7535 	 43.879611 
 7536 	 43.879611 
 7537 	 43.760201 
 7538 	 43.504323 
 7539 	 43.487265 
 7540 	 43.453148 
 7541 	 43.726084 
 7542 	 43.845494 
 7543 	 43.384913 
 7544 	 43.384913 
 7545 	 43.367855 
 7546 	 43.350796 
 7547 	 43.640791 
 7548 	 43.709026 
 7549 	 43.299621 
 7550 	 43.248445 
 7551 	 43.606674 
 7552 	 43.606674 
 7553 	 43.265504 
 7554 	 43.436089 
 7555 	 43.180211 
 7556 	 43.197270 
 7557 	 43.180211 
 7558 	 43.129035 
 7559 	 43.129035 
 7560 	 43.129035 
 7561 	 43.060801 
 7562 	 43.453148 
 7563 	 43.043743 
 7564 	 43.026684 
 7565 	 43.026684 
 7566 	 42.992567 
 7567 	 42.992567 
 7568 	 42.975509 
 7569 	 43.333738 
 7570 	 43.282562 
 7571 	 43.316679 
 7572 	 43.248445 
 7573 	 43.299621 
 7574 	 43.180211 
 7575 	 42.856099 
 7576 	 42.873157 
 7577 	 42.821982 
 7578 	 43.163152 
 7579 	 43.129035 
 7580 	 42.753748 
 7581 	 42.770806 
 7582 	 42.719631 
 7583 	 42.719631 
 7584 	 43.077860 
 7585 	 43.111977 
 7586 	 42.668455 
 7587 	 43.060801 
 7588 	 43.060801 
 7589 	 43.094918 
 7590 	 42.975509 
 7591 	 42.617279 
 7592 	 42.600221 
 7593 	 42.566104 
 7594 	 42.992567 
 7595 	 42.890216 
 7596 	 42.531987 
 7597 	 42.907274 
 7598 	 42.497870 
 7599 	 42.873157 
 7600 	 42.480811 
 7601 	 42.446694 
 7602 	 42.480811 
 7603 	 42.429635 
 7604 	 42.429635 
 7605 	 42.719631 
 7606 	 42.736689 
 7607 	 42.719631 
 7608 	 42.736689 
 7609 	 42.361401 
 7610 	 42.668455 
 7611 	 42.702572 
 7612 	 42.668455 
 7613 	 42.327284 
 7614 	 42.310226 
 7615 	 42.293167 
 7616 	 42.668455 
 7617 	 42.583162 
 7618 	 42.549045 
 7619 	 42.566104 
 7620 	 42.224933 
 7621 	 42.531987 
 7622 	 42.173757 
 7623 	 42.207874 
 7624 	 42.139640 
 7625 	 42.566104 
 7626 	 42.156699 
 7627 	 42.122582 
 7628 	 42.139640 
 7629 	 42.105523 
 7630 	 42.122582 
 7631 	 42.071406 
 7632 	 42.105523 
 7633 	 42.054348 
 7634 	 42.224933 
 7635 	 42.037289 
 7636 	 42.429635 
 7637 	 42.344343 
 7638 	 42.037289 
 7639 	 42.412577 
 7640 	 42.020231 
 7641 	 41.986114 
 7642 	 42.361401 
 7643 	 42.327284 
 7644 	 42.310226 
 7645 	 41.951996 
 7646 	 41.934938 
 7647 	 41.900821 
 7648 	 42.327284 
 7649 	 41.883762 
 7650 	 42.224933 
 7651 	 42.241992 
 7652 	 41.866704 
 7653 	 42.156699 
 7654 	 41.849645 
 7655 	 42.241992 
 7656 	 41.832587 
 7657 	 41.815528 
 7658 	 41.849645 
 7659 	 41.781411 
 7660 	 42.054348 
 7661 	 41.747294 
 7662 	 41.781411 
 7663 	 42.122582 
 7664 	 41.747294 
 7665 	 42.054348 
 7666 	 41.713177 
 7667 	 42.071406 
 7668 	 42.122582 
 7669 	 42.105523 
 7670 	 41.696118 
 7671 	 41.679060 
 7672 	 41.679060 
 7673 	 41.662001 
 7674 	 41.662001 
 7675 	 42.003172 
 7676 	 42.037289 
 7677 	 42.020231 
 7678 	 41.986114 
 7679 	 42.037289 
 7680 	 41.644943 
 7681 	 41.593767 
 7682 	 41.969055 
 7683 	 41.593767 
 7684 	 41.559650 
 7685 	 41.508475 
 7686 	 41.593767 
 7687 	 41.986114 
 7688 	 41.986114 
 7689 	 42.037289 
 7690 	 41.593767 
 7691 	 41.542592 
 7692 	 41.866704 
 7693 	 41.917879 
 7694 	 41.900821 
 7695 	 41.525533 
 7696 	 42.037289 
 7697 	 41.491416 
 7698 	 41.508475 
 7699 	 41.525533 
 7700 	 41.491416 
 7701 	 41.781411 
 7702 	 41.474358 
 7703 	 41.832587 
 7704 	 41.815528 
 7705 	 41.474358 
 7706 	 41.866704 
 7707 	 41.440240 
 7708 	 41.815528 
 7709 	 41.440240 
 7710 	 41.832587 
 7711 	 41.781411 
 7712 	 41.457299 
 7713 	 41.423182 
 7714 	 41.406123 
 7715 	 41.423182 
 7716 	 41.440240 
 7717 	 41.798470 
 7718 	 41.423182 
 7719 	 41.815528 
 7720 	 41.389065 
 7721 	 41.372006 
 7722 	 41.389065 
 7723 	 41.781411 
 7724 	 41.696118 
 7725 	 41.372006 
 7726 	 41.679060 
 7727 	 41.354948 
 7728 	 41.354948 
 7729 	 41.354948 
 7730 	 41.354948 
 7731 	 41.747294 
 7732 	 41.337889 
 7733 	 41.662001 
 7734 	 41.372006 
 7735 	 41.320831 
 7736 	 41.320831 
 7737 	 41.286714 
 7738 	 41.662001 
 7739 	 41.320831 
 7740 	 41.337889 
 7741 	 41.337889 
 7742 	 41.320831 
 7743 	 41.320831 
 7744 	 41.320831 
 7745 	 41.303772 
 7746 	 41.610826 
 7747 	 41.662001 
 7748 	 41.286714 
 7749 	 41.679060 
 7750 	 41.662001 
 7751 	 41.286714 
 7752 	 41.269655 
 7753 	 41.286714 
 7754 	 41.696118 
 7755 	 41.662001 
 7756 	 41.286714 
 7757 	 41.764353 
 7758 	 41.269655 
 7759 	 41.679060 
 7760 	 41.286714 
 7761 	 41.286714 
 7762 	 41.696118 
 7763 	 41.252597 
 7764 	 41.662001 
 7765 	 41.286714 
 7766 	 41.627884 
 7767 	 41.644943 
 7768 	 41.559650 
 7769 	 41.269655 
 7770 	 41.644943 
 7771 	 41.286714 
 7772 	 41.696118 
 7773 	 41.269655 
 7774 	 41.252597 
 7775 	 41.303772 
 7776 	 41.303772 
 7777 	 41.303772 
 7778 	 41.201421 
 7779 	 41.610826 
 7780 	 41.269655 
 7781 	 41.303772 
 7782 	 41.286714 
 7783 	 41.269655 
 7784 	 41.269655 
 7785 	 41.286714 
 7786 	 41.269655 
 7787 	 41.644943 
 7788 	 41.713177 
 7789 	 41.303772 
 7790 	 41.286714 
 7791 	 41.713177 
 7792 	 41.610826 
 7793 	 41.696118 
 7794 	 41.286714 
 7795 	 41.286714 
 7796 	 41.627884 
 7797 	 41.303772 
 7798 	 41.679060 
 7799 	 41.286714 
 7800 	 41.713177 
 7801 	 41.320831 
 7802 	 41.320831 
 7803 	 41.303772 
 7804 	 41.286714 
 7805 	 41.303772 
 7806 	 41.679060 
 7807 	 41.320831 
 7808 	 41.730236 
 7809 	 41.303772 
 7810 	 41.696118 
 7811 	 41.320831 
 7812 	 41.696118 
 7813 	 41.679060 
 7814 	 41.662001 
 7815 	 41.337889 
 7816 	 41.354948 
 7817 	 41.354948 
 7818 	 41.764353 
 7819 	 41.354948 
 7820 	 41.372006 
 7821 	 41.713177 
 7822 	 41.389065 
 7823 	 41.372006 
 7824 	 41.798470 
 7825 	 41.389065 
 7826 	 41.781411 
 7827 	 41.389065 
 7828 	 41.406123 
 7829 	 41.389065 
 7830 	 41.389065 
 7831 	 41.764353 
 7832 	 41.747294 
 7833 	 41.423182 
 7834 	 41.798470 
 7835 	 41.423182 
 7836 	 41.713177 
 7837 	 41.440240 
 7838 	 41.440240 
 7839 	 41.423182 
 7840 	 41.474358 
 7841 	 41.815528 
 7842 	 41.934938 
 7843 	 41.423182 
 7844 	 41.713177 
 7845 	 41.832587 
 7846 	 41.866704 
 7847 	 41.832587 
 7848 	 41.747294 
 7849 	 41.798470 
 7850 	 41.474358 
 7851 	 41.491416 
 7852 	 41.474358 
 7853 	 41.525533 
 7854 	 41.559650 
 7855 	 41.559650 
 7856 	 41.525533 
 7857 	 41.542592 
 7858 	 41.883762 
 7859 	 41.542592 
 7860 	 41.559650 
 7861 	 41.883762 
 7862 	 41.559650 
 7863 	 41.986114 
 7864 	 41.542592 
 7865 	 41.969055 
 7866 	 41.593767 
 7867 	 41.917879 
 7868 	 41.951996 
 7869 	 41.969055 
 7870 	 41.610826 
 7871 	 41.986114 
 7872 	 42.003172 
 7873 	 42.003172 
 7874 	 41.662001 
 7875 	 42.003172 
 7876 	 42.037289 
 7877 	 42.020231 
 7878 	 41.662001 
 7879 	 42.088465 
 7880 	 42.054348 
 7881 	 41.951996 
 7882 	 41.713177 
 7883 	 41.679060 
 7884 	 41.764353 
 7885 	 41.764353 
 7886 	 41.713177 
 7887 	 41.747294 
 7888 	 42.105523 
 7889 	 41.781411 
 7890 	 42.173757 
 7891 	 41.798470 
 7892 	 42.156699 
 7893 	 41.781411 
 7894 	 41.798470 
 7895 	 42.139640 
 7896 	 42.139640 
 7897 	 42.207874 
 7898 	 41.849645 
 7899 	 42.276109 
 7900 	 41.866704 
 7901 	 41.900821 
 7902 	 41.866704 
 7903 	 42.276109 
 7904 	 42.276109 
 7905 	 42.293167 
 7906 	 42.173757 
 7907 	 41.951996 
 7908 	 41.934938 
 7909 	 42.259050 
 7910 	 41.969055 
 7911 	 41.986114 
 7912 	 42.344343 
 7913 	 42.327284 
 7914 	 42.344343 
 7915 	 42.327284 
 7916 	 42.361401 
 7917 	 42.054348 
 7918 	 42.071406 
 7919 	 42.071406 
 7920 	 42.566104 
 7921 	 42.088465 
 7922 	 42.105523 
 7923 	 42.429635 
 7924 	 42.105523 
 7925 	 42.105523 
 7926 	 42.549045 
 7927 	 42.480811 
 7928 	 42.446694 
 7929 	 42.190816 
 7930 	 42.190816 
 7931 	 42.207874 
 7932 	 42.463752 
 7933 	 42.207874 
 7934 	 42.207874 
 7935 	 42.668455 
 7936 	 42.224933 
 7937 	 42.276109 
 7938 	 42.634338 
 7939 	 42.600221 
 7940 	 42.276109 
 7941 	 42.617279 
 7942 	 42.276109 
 7943 	 42.651396 
 7944 	 42.327284 
 7945 	 42.668455 
 7946 	 42.378460 
 7947 	 42.702572 
 7948 	 42.685513 
 7949 	 42.753748 
 7950 	 42.412577 
 7951 	 42.395518 
 7952 	 42.395518 
 7953 	 42.412577 
 7954 	 42.429635 
 7955 	 42.429635 
 7956 	 42.873157 
 7957 	 42.463752 
 7958 	 42.890216 
 7959 	 42.514928 
 7960 	 42.804923 
 7961 	 42.514928 
 7962 	 42.531987 
 7963 	 42.463752 
 7964 	 42.549045 
 7965 	 42.600221 
 7966 	 42.549045 
 7967 	 42.958450 
 7968 	 42.736689 
 7969 	 42.651396 
 7970 	 42.634338 
 7971 	 42.992567 
 7972 	 43.111977 
 7973 	 43.026684 
 7974 	 43.009626 
 7975 	 43.043743 
 7976 	 43.060801 
 7977 	 42.719631 
 7978 	 42.736689 
 7979 	 43.094918 
 7980 	 43.163152 
 7981 	 42.804923 
 7982 	 43.197270 
 7983 	 42.821982 
 7984 	 42.804923 
 7985 	 43.214328 
 7986 	 43.248445 
 7987 	 42.839040 
 7988 	 42.856099 
 7989 	 42.890216 
 7990 	 43.197270 
 7991 	 43.231387 
 7992 	 43.299621 
 7993 	 43.316679 
 7994 	 43.282562 
 7995 	 43.009626 
 7996 	 43.299621 
 7997 	 43.026684 
 7998 	 43.265504 
 7999 	 43.043743 
 8000 	 43.453148 
 8001 	 43.350796 
 8002 	 43.436089 
 8003 	 43.606674 
 8004 	 43.657850 
 8005 	 43.111977 
 8006 	 43.487265 
 8007 	 43.521382 
 8008 	 43.163152 
 8009 	 43.709026 
 8010 	 43.487265 
 8011 	 43.197270 
 8012 	 43.214328 
 8013 	 43.248445 
 8014 	 43.214328 
 8015 	 43.623733 
 8016 	 43.282562 
 8017 	 43.265504 
 8018 	 43.333738 
 8019 	 43.691967 
 8020 	 43.333738 
 8021 	 43.333738 
 8022 	 43.709026 
 8023 	 43.384913 
 8024 	 43.794318 
 8025 	 43.811377 
 8026 	 43.419030 
 8027 	 43.811377 
 8028 	 43.794318 
 8029 	 43.913728 
 8030 	 43.896670 
 8031 	 43.504323 
 8032 	 43.896670 
 8033 	 43.538440 
 8034 	 43.555499 
 8035 	 43.930787 
 8036 	 43.606674 
 8037 	 43.606674 
 8038 	 43.623733 
 8039 	 43.623733 
 8040 	 43.640791 
 8041 	 44.050196 
 8042 	 43.691967 
 8043 	 43.709026 
 8044 	 44.118431 
 8045 	 44.067255 
 8046 	 43.743143 
 8047 	 43.760201 
 8048 	 43.777260 
 8049 	 43.794318 
 8050 	 43.794318 
 8051 	 44.169606 
 8052 	 44.152548 
 8053 	 44.169606 
 8054 	 44.220782 
 8055 	 43.913728 
 8056 	 44.254899 
 8057 	 43.913728 
 8058 	 43.981962 
 8059 	 44.186665 
 8060 	 43.981962 
 8061 	 44.357250 
 8062 	 44.033138 
 8063 	 44.033138 
 8064 	 44.033138 
 8065 	 44.084313 
 8066 	 44.101372 
 8067 	 44.459601 
 8068 	 44.101372 
 8069 	 44.510777 
 8070 	 44.169606 
 8071 	 44.152548 
 8072 	 44.493718 
 8073 	 44.220782 
 8074 	 44.579011 
 8075 	 44.237840 
 8076 	 44.561953 
 8077 	 44.271957 
 8078 	 44.630187 
 8079 	 44.613128 
 8080 	 44.647245 
 8081 	 44.340192 
 8082 	 44.664304 
 8083 	 44.459601 
 8084 	 44.408426 
 8085 	 44.425484 
 8086 	 44.408426 
 8087 	 44.459601 
 8088 	 44.869006 
 8089 	 44.459601 
 8090 	 44.493718 
 8091 	 44.493718 
 8092 	 44.544894 
 8093 	 44.544894 
 8094 	 44.988416 
 8095 	 44.937240 
 8096 	 44.630187 
 8097 	 44.988416 
 8098 	 44.664304 
 8099 	 44.664304 
 8100 	 44.681362 
 8101 	 45.107826 
 8102 	 44.766655 
 8103 	 44.766655 
 8104 	 45.141943 
 8105 	 44.800772 
 8106 	 44.800772 
 8107 	 44.988416 
 8108 	 44.834889 
 8109 	 44.851948 
 8110 	 44.851948 
 8111 	 45.244294 
 8112 	 44.920182 
 8113 	 44.903123 
 8114 	 44.937240 
 8115 	 45.329587 
 8116 	 45.295470 
 8117 	 45.022533 
 8118 	 45.005475 
 8119 	 45.056650 
 8120 	 45.261353 
 8121 	 45.448997 
 8122 	 45.090767 
 8123 	 45.466055 
 8124 	 45.124884 
 8125 	 45.176060 
 8126 	 45.551348 
 8127 	 45.193118 
 8128 	 45.551348 
 8129 	 45.602523 
 8130 	 45.261353 
 8131 	 45.636641 
 8132 	 45.636641 
 8133 	 45.244294 
 8134 	 45.312528 
 8135 	 45.312528 
 8136 	 45.466055 
 8137 	 45.363704 
 8138 	 45.414880 
 8139 	 45.414880 
 8140 	 45.858402 
 8141 	 45.670758 
 8142 	 45.807226 
 8143 	 45.824285 
 8144 	 45.534289 
 8145 	 45.551348 
 8146 	 45.926636 
 8147 	 45.568406 
 8148 	 45.568406 
 8149 	 45.602523 
 8150 	 45.619582 
 8151 	 45.653699 
 8152 	 45.653699 
 8153 	 46.199572 
 8154 	 46.080163 
 8155 	 46.063104 
 8156 	 45.756050 
 8157 	 45.790167 
 8158 	 45.790167 
 8159 	 45.807226 
 8160 	 45.824285 
 8161 	 46.233690 
 8162 	 45.875460 
 8163 	 46.284865 
 8164 	 46.233690 
 8165 	 45.960753 
 8166 	 45.977811 
 8167 	 46.284865 
 8168 	 46.404275 
 8169 	 45.977811 
 8170 	 46.404275 
 8171 	 46.046046 
 8172 	 46.489568 
 8173 	 46.404275 
 8174 	 46.097221 
 8175 	 46.148397 
 8176 	 46.148397 
 8177 	 46.165455 
 8178 	 46.557802 
 8179 	 46.574860 
 8180 	 46.557802 
 8181 	 46.267807 
 8182 	 46.694270 
 8183 	 46.301924 
 8184 	 46.711329 
 8185 	 46.353099 
 8186 	 46.677212 
 8187 	 46.370158 
 8188 	 46.404275 
 8189 	 46.421333 
 8190 	 46.455451 
 8191 	 46.830739 
 8192 	 46.830739 
 8193 	 46.916031 
 8194 	 46.489568 
 8195 	 46.540743 
 8196 	 46.540743 
 8197 	 46.608977 
 8198 	 46.608977 
 8199 	 46.626036 
 8200 	 46.984265 
 8201 	 46.660153 
 8202 	 46.677212 
 8203 	 47.137792 
 8204 	 46.762504 
 8205 	 47.137792 
 8206 	 47.120734 
 8207 	 47.223085 
 8208 	 46.830739 
 8209 	 47.103675 
 8210 	 46.864856 
 8211 	 47.257202 
 8212 	 46.916031 
 8213 	 46.933090 
 8214 	 46.950148 
 8215 	 47.325436 
 8216 	 47.376612 
 8217 	 47.001324 
 8218 	 47.052500 
 8219 	 47.052500 
 8220 	 47.308378 
 8221 	 47.496022 
 8222 	 47.120734 
 8223 	 47.120734 
 8224 	 47.137792 
 8225 	 47.171909 
 8226 	 47.461905 
 8227 	 47.223085 
 8228 	 47.615432 
 8229 	 47.240144 
 8230 	 47.615432 
 8231 	 47.308378 
 8232 	 47.649549 
 8233 	 47.359553 
 8234 	 47.717783 
 8235 	 47.768958 
 8236 	 47.768958 
 8237 	 47.751900 
 8238 	 47.854251 
 8239 	 47.478963 
 8240 	 47.496022 
 8241 	 47.496022 
 8242 	 47.496022 
 8243 	 47.513080 
 8244 	 47.990720 
 8245 	 47.649549 
 8246 	 47.615432 
 8247 	 47.615432 
 8248 	 47.683666 
 8249 	 47.666607 
 8250 	 48.024837 
 8251 	 48.127188 
 8252 	 47.768958 
 8253 	 48.093071 
 8254 	 48.144246 
 8255 	 48.161305 
 8256 	 47.820134 
 8257 	 47.888368 
 8258 	 48.195422 
 8259 	 47.905427 
 8260 	 47.922485 
 8261 	 48.263656 
 8262 	 47.956602 
 8263 	 47.990720 
 8264 	 48.348949 
 8265 	 48.041895 
 8266 	 48.076012 
 8267 	 48.110129 
 8268 	 48.127188 
 8269 	 48.110129 
 8270 	 48.093071 
 8271 	 48.195422 
 8272 	 48.519534 
 8273 	 48.229539 
 8274 	 48.246598 
 8275 	 48.621886 
 8276 	 48.673061 
 8277 	 48.690120 
 8278 	 48.314832 
 8279 	 48.314832 
 8280 	 48.366008 
 8281 	 48.707179 
 8282 	 48.383066 
 8283 	 48.843647 
 8284 	 48.451300 
 8285 	 48.468359 
 8286 	 48.468359 
 8287 	 48.519534 
 8288 	 48.945998 
 8289 	 48.894823 
 8290 	 48.587769 
 8291 	 48.911881 
 8292 	 48.638944 
 8293 	 48.656003 
 8294 	 49.253052 
 8295 	 48.707179 
 8296 	 49.065408 
 8297 	 48.758354 
 8298 	 49.116584 
 8299 	 49.116584 
 8300 	 48.826588 
 8301 	 48.860705 
 8302 	 48.860705 
 8303 	 48.877764 
 8304 	 49.253052 
 8305 	 49.287169 
 8306 	 49.304228 
 8307 	 49.525989 
 8308 	 48.997174 
 8309 	 49.406579 
 8310 	 49.389520 
 8311 	 49.457755 
 8312 	 49.031291 
 8313 	 49.423638 
 8314 	 49.474813 
 8315 	 49.543047 
 8316 	 49.560106 
 8317 	 49.560106 
 8318 	 49.201876 
 8319 	 49.253052 
 8320 	 49.235993 
 8321 	 49.304228 
 8322 	 49.270111 
 8323 	 49.287169 
 8324 	 49.730691 
 8325 	 49.372462 
 8326 	 49.713633 
 8327 	 49.815984 
 8328 	 49.850101 
 8329 	 49.474813 
 8330 	 49.884218 
 8331 	 49.525989 
 8332 	 49.525989 
 8333 	 49.918335 
 8334 	 49.577164 
 8335 	 49.577164 
 8336 	 49.594223 
 8337 	 49.662457 
 8338 	 49.679516 
 8339 	 49.696574 
 8340 	 50.105980 
 8341 	 49.730691 
 8342 	 49.730691 
 8343 	 49.781867 
 8344 	 50.191272 
 8345 	 49.833043 
 8346 	 49.850101 
 8347 	 50.242448 
 8348 	 49.884218 
 8349 	 49.918335 
 8350 	 50.259506 
 8351 	 49.935394 
 8352 	 49.986570 
 8353 	 50.003628 
 8354 	 50.378916 
 8355 	 50.037745 
 8356 	 50.395975 
 8357 	 50.071862 
 8358 	 50.498326 
 8359 	 50.498326 
 8360 	 50.378916 
 8361 	 50.191272 
 8362 	 50.549502 
 8363 	 50.600677 
 8364 	 50.685970 
 8365 	 50.276565 
 8366 	 50.293624 
 8367 	 50.890673 
 8368 	 50.720087 
 8369 	 50.378916 
 8370 	 50.378916 
 8371 	 50.430092 
 8372 	 50.839497 
 8373 	 50.822439 
 8374 	 50.856556 
 8375 	 50.515385 
 8376 	 50.515385 
 8377 	 50.907731 
 8378 	 50.907731 
 8379 	 51.027141 
 8380 	 50.600677 
 8381 	 50.651853 
 8382 	 50.685970 
 8383 	 50.720087 
 8384 	 51.129493 
 8385 	 51.112434 
 8386 	 50.788322 
