in s,C1 in V
-1.369184E-04,-1.45508E-02
-1.369136E-04,-1.45508E-02
-1.369088E-04,-9.66797E-03
-1.369040E-04,-9.66797E-03
-1.368992E-04,4.98047E-03
-1.368944E-04,9.76563E-05
-1.368896E-04,-9.66797E-03
-1.368848E-04,-4.78516E-03
-1.368800E-04,-1.45508E-02
-1.368752E-04,-1.45508E-02
-1.368704E-04,1.47461E-02
-1.368656E-04,9.76563E-05
-1.368608E-04,-4.78516E-03
-1.368560E-04,-4.78516E-03
-1.368512E-04,-9.66797E-03
-1.368464E-04,9.76563E-05
-1.368416E-04,-4.78516E-03
-1.368368E-04,-4.78516E-03
-1.368320E-04,9.76563E-05
-1.368272E-04,-9.66797E-03
-1.368224E-04,4.98047E-03
-1.368176E-04,-1.45508E-02
-1.368128E-04,9.76563E-05
-1.368080E-04,9.76563E-05
-1.368032E-04,-4.78516E-03
-1.367984E-04,9.76563E-05
-1.367936E-04,9.76563E-05
-1.367888E-04,9.76563E-05
-1.367840E-04,-9.66797E-03
-1.367792E-04,-1.45508E-02
-1.367744E-04,9.76563E-05
-1.367696E-04,9.76563E-05
-1.367648E-04,-1.45508E-02
-1.367600E-04,9.76563E-05
-1.367552E-04,-1.45508E-02
-1.367504E-04,4.98047E-03
-1.367456E-04,9.76563E-05
-1.367408E-04,-1.45508E-02
-1.367360E-04,9.76563E-05
-1.367312E-04,-9.66797E-03
-1.367264E-04,9.76563E-05
-1.367216E-04,-2.43164E-02
-1.367168E-04,9.76563E-05
-1.367120E-04,-9.66797E-03
-1.367072E-04,9.76563E-05
-1.367024E-04,1.47461E-02
-1.366976E-04,-1.45508E-02
-1.366928E-04,-9.66797E-03
-1.366880E-04,-4.78516E-03
-1.366832E-04,9.76563E-05
-1.366784E-04,-1.45508E-02
-1.366736E-04,9.76563E-05
-1.366688E-04,4.98047E-03
-1.366640E-04,9.76563E-05
-1.366592E-04,-1.45508E-02
-1.366544E-04,9.76563E-05
-1.366496E-04,9.76563E-05
-1.366448E-04,-9.66797E-03
-1.366400E-04,4.98047E-03
-1.366352E-04,-4.78516E-03
-1.366304E-04,9.76563E-05
-1.366256E-04,-4.78516E-03
-1.366208E-04,-1.45508E-02
-1.366160E-04,4.98047E-03
-1.366112E-04,-1.45508E-02
-1.366064E-04,9.86328E-03
-1.366016E-04,-9.66797E-03
-1.365968E-04,-4.78516E-03
-1.365920E-04,9.86328E-03
-1.365872E-04,-4.78516E-03
-1.365824E-04,-9.66797E-03
