in s,C2 in V
-3.016000E-06,7.99863E-03
-3.013600E-06,-2.69473E-03
-3.011200E-06,7.99863E-03
-3.008800E-06,-6.25918E-03
-3.006400E-06,8.69727E-04
-3.004000E-06,7.99863E-03
-3.001600E-06,-6.25918E-03
-2.999200E-06,4.43418E-03
-2.996800E-06,7.99863E-03
-2.994400E-06,7.99863E-03
-2.992000E-06,7.99863E-03
-2.989600E-06,8.69727E-04
-2.987200E-06,7.99863E-03
-2.984800E-06,-9.82363E-03
-2.982400E-06,-2.69473E-03
-2.980000E-06,7.99863E-03
-2.977600E-06,7.99863E-03
-2.975200E-06,8.69727E-04
-2.972800E-06,-6.25918E-03
-2.970400E-06,8.69727E-04
-2.968000E-06,-6.25918E-03
-2.965600E-06,4.43418E-03
-2.963200E-06,-2.69473E-03
-2.960800E-06,7.99863E-03
-2.958400E-06,-2.69473E-03
-2.956000E-06,4.43418E-03
-2.953600E-06,7.99863E-03
-2.951200E-06,4.43418E-03
-2.948800E-06,1.15631E-02
-2.946400E-06,8.69727E-04
-2.944000E-06,1.51275E-02
-2.941600E-06,4.43418E-03
-2.939200E-06,8.69727E-04
-2.936800E-06,1.15631E-02
-2.934400E-06,4.43418E-03
-2.932000E-06,-2.69473E-03
-2.929600E-06,-6.25918E-03
-2.927200E-06,-2.69473E-03
-2.924800E-06,-6.25918E-03
-2.922400E-06,1.15631E-02
-2.920000E-06,4.43418E-03
-2.917600E-06,7.99863E-03
-2.915200E-06,7.99863E-03
-2.912800E-06,4.43418E-03
-2.910400E-06,-2.69473E-03
-2.908000E-06,7.99863E-03
-2.905600E-06,-2.69473E-03
-2.903200E-06,-2.69473E-03
-2.900800E-06,7.99863E-03
-2.898400E-06,4.43418E-03
-2.896000E-06,-6.25918E-03
-2.893600E-06,-2.69473E-03
-2.891200E-06,-2.69473E-03
-2.888800E-06,1.51275E-02
-2.886400E-06,8.69727E-04
-2.884000E-06,8.69727E-04
-2.881600E-06,8.69727E-04
-2.879200E-06,8.69727E-04
-2.876800E-06,4.43418E-03
-2.874400E-06,-6.25918E-03
-2.872000E-06,1.51275E-02
-2.869600E-06,4.43418E-03
-2.867200E-06,4.43418E-03
-2.864800E-06,7.99863E-03
-2.862400E-06,4.43418E-03
-2.860000E-06,4.43418E-03
-2.857600E-06,8.69727E-04
-2.855200E-06,-6.25918E-03
-2.852800E-06,7.99863E-03
-2.850400E-06,-2.69473E-03
-2.848000E-06,4.43418E-03
-2.845600E-06,4.43418E-03
-2.843200E-06,7.99863E-03
-2.840800E-06,8.69727E-04
-2.838400E-06,7.99863E-03
-2.836000E-06,-2.69473E-03
-2.833600E-06,8.69727E-04
-2.831200E-06,8.69727E-04
-2.828800E-06,4.43418E-03
-2.826400E-06,8.69727E-04
-2.824000E-06,1.15631E-02
-2.821600E-06,-2.69473E-03
-2.819200E-06,-2.69473E-03
-2.816800E-06,7.99863E-03
-2.814400E-06,8.69727E-04
-2.812000E-06,4.43418E-03
-2.809600E-06,-2.69473E-03
-2.807200E-06,7.99863E-03
-2.804800E-06,4.43418E-03
-2.802400E-06,-2.69473E-03
-2.800000E-06,-6.25918E-03
-2.797600E-06,-6.25918E-03
-2.795200E-06,-6.25918E-03
-2.792800E-06,-2.69473E-03
-2.790400E-06,8.69727E-04
-2.788000E-06,7.99863E-03
-2.785600E-06,4.43418E-03
-2.783200E-06,7.99863E-03
-2.780800E-06,-6.25918E-03
-2.778400E-06,1.51275E-02
-2.776000E-06,7.99863E-03
-2.773600E-06,4.43418E-03
-2.771200E-06,1.51275E-02
-2.768800E-06,7.99863E-03
-2.766400E-06,4.43418E-03
-2.764000E-06,1.51275E-02
-2.761600E-06,1.86920E-02
-2.759200E-06,4.43418E-03
-2.756800E-06,4.43418E-03
-2.754400E-06,-2.69473E-03
-2.752000E-06,7.99863E-03
-2.749600E-06,-6.25918E-03
-2.747200E-06,-2.69473E-03
